Titel:,,,,,,,,,,,
Gebruikersnaam:,,,,,,,,,,,
Periode aangevraagd:,01-01-1800,tot:,18-12-2017,,,,,,,,
B32F0091,001,06-07-2009,1000,958,1379,,,,,,
B32F0091,001,07-07-2009,1001,959,1378,,,,,,
B32F0091,001,08-07-2009,1001,959,1378,,,,,,
B32F0091,001,09-07-2009,1001,959,1378,,,,,,
B32F0091,001,10-07-2009,1002,960,1377,,,,,,
B32F0091,001,11-07-2009,1003,961,1376,,,,,,
B32F0091,001,12-07-2009,1002,960,1377,,,,,,
B32F0091,001,13-07-2009,1002,960,1377,,,,,,
B32F0091,001,14-07-2009,1003,961,1376,,,,,,
B32F0091,001,15-07-2009,1002,960,1377,,,,,,
B32F0091,001,16-07-2009,1003,961,1376,,,,,,
B32F0091,001,17-07-2009,1002,960,1377,,,,,,
B32F0091,001,18-07-2009,1003,961,1376,,,,,,
B32F0091,001,19-07-2009,1004,962,1375,,,,,,
B32F0091,001,20-07-2009,1004,962,1375,,,,,,
B32F0091,001,21-07-2009,1004,962,1375,,,,,,
B32F0091,001,22-07-2009,1004,962,1375,,,,,,
B32F0091,001,23-07-2009,1004,962,1375,,,,,,
B32F0091,001,24-07-2009,1004,962,1375,,,,,,
B32F0091,001,25-07-2009,1006,964,1373,,,,,,
B32F0091,001,26-07-2009,1006,964,1373,,,,,,
B32F0091,001,27-07-2009,1006,964,1373,,,,,,
B32F0091,001,28-07-2009,1006,964,1373,,,,,,
B32F0091,001,29-07-2009,1006,964,1373,,,,,,
B32F0091,001,30-07-2009,1006,964,1373,,,,,,
B32F0091,001,31-07-2009,1006,964,1373,,,,,,
B32F0091,001,01-08-2009,1006,964,1373,,,,,,
B32F0091,001,02-08-2009,1007,965,1372,,,,,,
B32F0091,001,03-08-2009,1007,965,1372,,,,,,
B32F0091,001,04-08-2009,1008,966,1371,,,,,,
B32F0091,001,05-08-2009,1008,966,1371,,,,,,
B32F0091,001,06-08-2009,1008,966,1371,,,,,,
B32F0091,001,07-08-2009,1008,966,1371,,,,,,
B32F0091,001,08-08-2009,1008,966,1371,,,,,,
B32F0091,001,09-08-2009,1007,965,1372,,,,,,
B32F0091,001,10-08-2009,1008,966,1371,,,,,,
B32F0091,001,11-08-2009,1008,966,1371,,,,,,
B32F0091,001,12-08-2009,1009,967,1370,,,,,,
B32F0091,001,13-08-2009,1009,967,1370,,,,,,
B32F0091,001,14-08-2009,1008,966,1371,,,,,,
B32F0091,001,15-08-2009,1009,967,1370,,,,,,
B32F0091,001,16-08-2009,1010,968,1369,,,,,,
B32F0091,001,17-08-2009,1009,967,1370,,,,,,
B32F0091,001,18-08-2009,1008,966,1371,,,,,,
B32F0091,001,19-08-2009,1011,969,1368,,,,,,
B32F0091,001,20-08-2009,1010,968,1369,,,,,,
B32F0091,001,21-08-2009,1011,969,1368,,,,,,
B32F0091,001,22-08-2009,1011,969,1368,,,,,,
B32F0091,001,23-08-2009,1011,969,1368,,,,,,
B32F0091,001,24-08-2009,1011,969,1368,,,,,,
B32F0091,001,25-08-2009,1011,969,1368,,,,,,
B32F0091,001,26-08-2009,1011,969,1368,,,,,,
B32F0091,001,27-08-2009,1012,970,1367,,,,,,
B32F0091,001,28-08-2009,1011,969,1368,,,,,,
B32F0091,001,29-08-2009,1013,971,1366,,,,,,
B32F0091,001,30-08-2009,1013,971,1366,,,,,,
B32F0091,001,31-08-2009,1014,972,1365,,,,,,
B32F0091,001,01-09-2009,1012,970,1367,,,,,,
B32F0091,001,02-09-2009,1013,971,1366,,,,,,
B32F0091,001,03-09-2009,1010,968,1369,,,,,,
B32F0091,001,04-09-2009,1013,971,1366,,,,,,
B32F0091,001,05-09-2009,1014,972,1365,,,,,,
B32F0091,001,06-09-2009,1014,972,1365,,,,,,
B32F0091,001,07-09-2009,1014,972,1365,,,,,,
B32F0091,001,08-09-2009,1014,972,1365,,,,,,
B32F0091,001,09-09-2009,1014,972,1365,,,,,,
B32F0091,001,10-09-2009,1014,972,1365,,,,,,
B32F0091,001,11-09-2009,1015,973,1364,,,,,,
B32F0091,001,12-09-2009,1015,973,1364,,,,,,
B32F0091,001,13-09-2009,1015,973,1364,,,,,,
B32F0091,001,14-09-2009,1015,973,1364,,,,,,
B32F0091,001,15-09-2009,1014,972,1365,,,,,,
B32F0091,001,16-09-2009,1015,973,1364,,,,,,
B32F0091,001,17-09-2009,1015,973,1364,,,,,,
B32F0091,001,18-09-2009,1016,974,1363,,,,,,
B32F0091,001,19-09-2009,1014,972,1365,,,,,,
B32F0091,001,20-09-2009,1016,974,1363,,,,,,
B32F0091,001,21-09-2009,1015,973,1364,,,,,,
B32F0091,001,22-09-2009,1016,974,1363,,,,,,
B32F0091,001,23-09-2009,1016,974,1363,,,,,,
B32F0091,001,24-09-2009,1015,973,1364,,,,,,
B32F0091,001,25-09-2009,1015,973,1364,,,,,,
B32F0091,001,26-09-2009,1017,975,1362,,,,,,
B32F0091,001,27-09-2009,1017,975,1362,,,,,,
B32F0091,001,28-09-2009,1015,973,1364,,,,,,
B32F0091,001,29-09-2009,1017,975,1362,,,,,,
B32F0091,001,30-09-2009,1016,974,1363,,,,,,
B32F0091,001,01-10-2009,1017,975,1362,,,,,,
B32F0091,001,02-10-2009,1016,974,1363,,,,,,
B32F0091,001,03-10-2009,1015,973,1364,,,,,,
B32F0091,001,04-10-2009,1017,975,1362,,,,,,
B32F0091,001,05-10-2009,1017,975,1362,,,,,,
B32F0091,001,06-10-2009,1016,974,1363,,,,,,
B32F0091,001,07-10-2009,1017,975,1362,,,,,,
B32F0091,001,08-10-2009,1018,976,1361,,,,,,
B32F0091,001,09-10-2009,1019,977,1360,,,,,,
B32F0091,001,10-10-2009,1018,976,1361,,,,,,
B32F0091,001,11-10-2009,1018,976,1361,,,,,,
B32F0091,001,12-10-2009,1020,978,1359,,,,,,
B32F0091,001,13-10-2009,1019,977,1360,,,,,,
B32F0091,001,14-10-2009,1021,979,1358,,,,,,
B32F0091,001,15-10-2009,1021,979,1358,,,,,,
B32F0091,001,16-10-2009,1021,979,1358,,,,,,
B32F0091,001,17-10-2009,1021,979,1358,,,,,,
B32F0091,001,18-10-2009,1020,978,1359,,,,,,
B32F0091,001,19-10-2009,1020,978,1359,,,,,,
B32F0091,001,20-10-2009,1020,978,1359,,,,,,
B32F0091,001,21-10-2009,1020,978,1359,,,,,,
B32F0091,001,22-10-2009,1021,979,1358,,,,,,
B32F0091,001,23-10-2009,1021,979,1358,,,,,,
B32F0091,001,24-10-2009,1021,979,1358,,,,,,
B32F0091,001,25-10-2009,1021,979,1358,,,,,,
B32F0091,001,26-10-2009,1021,979,1358,,,,,,
B32F0091,001,27-10-2009,1023,981,1356,,,,,,
B32F0091,001,28-10-2009,1022,980,1357,,,,,,
B32F0091,001,29-10-2009,1024,982,1355,,,,,,
B32F0091,001,30-10-2009,1024,982,1355,,,,,,
B32F0091,001,31-10-2009,1024,982,1355,,,,,,
B32F0091,001,01-11-2009,1021,979,1358,,,,,,
B32F0091,001,02-11-2009,1021,979,1358,,,,,,
B32F0091,001,03-11-2009,1021,979,1358,,,,,,
B32F0091,001,04-11-2009,1022,980,1357,,,,,,
B32F0091,001,05-11-2009,1022,980,1357,,,,,,
B32F0091,001,06-11-2009,1023,981,1356,,,,,,
B32F0091,001,07-11-2009,1021,979,1358,,,,,,
B32F0091,001,08-11-2009,1023,981,1356,,,,,,
B32F0091,001,09-11-2009,1024,982,1355,,,,,,
B32F0091,001,10-11-2009,1025,983,1354,,,,,,
B32F0091,001,11-11-2009,1024,982,1355,,,,,,
B32F0091,001,12-11-2009,1024,982,1355,,,,,,
B32F0091,001,13-11-2009,1023,981,1356,,,,,,
B32F0091,001,14-11-2009,1024,982,1355,,,,,,
B32F0091,001,15-11-2009,1024,982,1355,,,,,,
B32F0091,001,16-11-2009,1024,982,1355,,,,,,
B32F0091,001,17-11-2009,1026,984,1353,,,,,,
B32F0091,001,18-11-2009,1025,983,1354,,,,,,
B32F0091,001,19-11-2009,1026,984,1353,,,,,,
B32F0091,001,20-11-2009,1026,984,1353,,,,,,
B32F0091,001,21-11-2009,1025,983,1354,,,,,,
B32F0091,001,22-11-2009,1024,982,1355,,,,,,
B32F0091,001,23-11-2009,1024,982,1355,,,,,,
B32F0091,001,24-11-2009,1024,982,1355,,,,,,
B32F0091,001,25-11-2009,1024,982,1355,,,,,,
B32F0091,001,26-11-2009,1024,982,1355,,,,,,
B32F0091,001,27-11-2009,1024,982,1355,,,,,,
B32F0091,001,28-11-2009,1023,981,1356,,,,,,
B32F0091,001,29-11-2009,1023,981,1356,,,,,,
B32F0091,001,30-11-2009,1024,982,1355,,,,,,
B32F0091,001,01-12-2009,1026,984,1353,,,,,,
B32F0091,001,02-12-2009,1023,981,1356,,,,,,
B32F0091,001,03-12-2009,1023,981,1356,,,,,,
B32F0091,001,04-12-2009,1025,983,1354,,,,,,
B32F0091,001,05-12-2009,1026,984,1353,,,,,,
B32F0091,001,06-12-2009,1026,984,1353,,,,,,
B32F0091,001,07-12-2009,1026,984,1353,,,,,,
B32F0091,001,08-12-2009,1027,985,1352,,,,,,
B32F0091,001,09-12-2009,1028,986,1351,,,,,,
B32F0091,001,10-12-2009,1029,987,1350,,,,,,
B32F0091,001,11-12-2009,1027,985,1352,,,,,,
B32F0091,001,12-12-2009,1028,986,1351,,,,,,
B32F0091,001,13-12-2009,1029,987,1350,,,,,,
B32F0091,001,14-12-2009,1030,988,1349,,,,,,
B32F0091,001,15-12-2009,1030,988,1349,,,,,,
B32F0091,001,16-12-2009,1030,988,1349,,,,,,
B32F0091,001,17-12-2009,1032,990,1347,,,,,,
B32F0091,001,18-12-2009,1031,989,1348,,,,,,
B32F0091,001,19-12-2009,1030,988,1349,,,,,,
B32F0091,001,20-12-2009,1031,989,1348,,,,,,
B32F0091,001,21-12-2009,1031,989,1348,,,,,,
B32F0091,001,22-12-2009,1030,988,1349,,,,,,
B32F0091,001,23-12-2009,1029,987,1350,,,,,,
B32F0091,001,24-12-2009,1031,989,1348,,,,,,
B32F0091,001,25-12-2009,1031,989,1348,,,,,,
B32F0091,001,26-12-2009,1032,990,1347,,,,,,
B32F0091,001,27-12-2009,1032,990,1347,,,,,,
B32F0091,001,28-12-2009,1031,989,1348,,,,,,
B32F0091,001,29-12-2009,1030,988,1349,,,,,,
B32F0091,001,30-12-2009,1030,988,1349,,,,,,
B32F0091,001,31-12-2009,1030,988,1349,,,,,,
B32F0091,001,01-01-2010,1032,990,1347,,,,,,
B32F0091,001,02-01-2010,1031,989,1348,,,,,,
B32F0091,001,03-01-2010,1032,990,1347,,,,,,
B32F0091,001,04-01-2010,1030,988,1349,,,,,,
B32F0091,001,05-01-2010,1031,989,1348,,,,,,
B32F0091,001,06-01-2010,1029,987,1350,,,,,,
B32F0091,001,07-01-2010,1030,988,1349,,,,,,
B32F0091,001,08-01-2010,1031,989,1348,,,,,,
B32F0091,001,09-01-2010,1030,988,1349,,,,,,
B32F0091,001,10-01-2010,1030,988,1349,,,,,,
B32F0091,001,11-01-2010,1031,989,1348,,,,,,
B32F0091,001,12-01-2010,1031,989,1348,,,,,,
B32F0091,001,13-01-2010,1028,986,1351,,,,,,
B32F0091,001,14-01-2010,1028,986,1351,,,,,,
B32F0091,001,15-01-2010,1031,989,1348,,,,,,
B32F0091,001,16-01-2010,1029,987,1350,,,,,,
B32F0091,001,17-01-2010,1029,987,1350,,,,,,
B32F0091,001,18-01-2010,1030,988,1349,,,,,,
B32F0091,001,19-01-2010,1030,988,1349,,,,,,
B32F0091,001,20-01-2010,1029,987,1350,,,,,,
B32F0091,001,21-01-2010,1029,987,1350,,,,,,
B32F0091,001,22-01-2010,1029,987,1350,,,,,,
B32F0091,001,23-01-2010,1028,986,1351,,,,,,
B32F0091,001,24-01-2010,1028,986,1351,,,,,,
B32F0091,001,25-01-2010,1031,989,1348,,,,,,
B32F0091,001,26-01-2010,1029,987,1350,,,,,,
B32F0091,001,27-01-2010,1027,985,1352,,,,,,
B32F0091,001,28-01-2010,1026,984,1353,,,,,,
B32F0091,001,29-01-2010,1024,982,1355,,,,,,
B32F0091,001,30-01-2010,1026,984,1353,,,,,,
B32F0091,001,31-01-2010,1029,987,1350,,,,,,
B32F0091,001,01-02-2010,1027,985,1352,,,,,,
B32F0091,001,02-02-2010,1024,982,1355,,,,,,
B32F0091,001,03-02-2010,1027,985,1352,,,,,,
B32F0091,001,04-02-2010,1026,984,1353,,,,,,
B32F0091,001,05-02-2010,1025,983,1354,,,,,,
B32F0091,001,06-02-2010,1026,984,1353,,,,,,
B32F0091,001,07-02-2010,1027,985,1352,,,,,,
B32F0091,001,08-02-2010,1027,985,1352,,,,,,
B32F0091,001,09-02-2010,1026,984,1353,,,,,,
B32F0091,001,10-02-2010,1026,984,1353,,,,,,
B32F0091,001,11-02-2010,1027,985,1352,,,,,,
B32F0091,001,12-02-2010,1026,984,1353,,,,,,
B32F0091,001,13-02-2010,1026,984,1353,,,,,,
B32F0091,001,14-02-2010,1026,984,1353,,,,,,
B32F0091,001,15-02-2010,1026,984,1353,,,,,,
B32F0091,001,16-02-2010,1024,982,1355,,,,,,
B32F0091,001,17-02-2010,1024,982,1355,,,,,,
B32F0091,001,18-02-2010,1025,983,1354,,,,,,
B32F0091,001,19-02-2010,1024,982,1355,,,,,,
B32F0091,001,20-02-2010,1025,983,1354,,,,,,
B32F0091,001,21-02-2010,1025,983,1354,,,,,,
B32F0091,001,22-02-2010,1023,981,1356,,,,,,
B32F0091,001,23-02-2010,1024,982,1355,,,,,,
B32F0091,001,24-02-2010,1024,982,1355,,,,,,
B32F0091,001,25-02-2010,1024,982,1355,,,,,,
B32F0091,001,26-02-2010,1022,980,1357,,,,,,
B32F0091,001,27-02-2010,1022,980,1357,,,,,,
B32F0091,001,28-02-2010,1020,978,1359,,,,,,
B32F0091,001,01-03-2010,1024,982,1355,,,,,,
B32F0091,001,02-03-2010,1025,983,1354,,,,,,
B32F0091,001,03-03-2010,1024,982,1355,,,,,,
B32F0091,001,04-03-2010,1023,981,1356,,,,,,
B32F0091,001,05-03-2010,1023,981,1356,,,,,,
B32F0091,001,06-03-2010,1023,981,1356,,,,,,
B32F0091,001,07-03-2010,1024,982,1355,,,,,,
B32F0091,001,08-03-2010,1023,981,1356,,,,,,
B32F0091,001,09-03-2010,1021,979,1358,,,,,,
B32F0091,001,10-03-2010,1023,981,1356,,,,,,
B32F0091,001,11-03-2010,1022,980,1357,,,,,,
B32F0091,001,12-03-2010,1022,980,1357,,,,,,
B32F0091,001,13-03-2010,1020,978,1359,,,,,,
B32F0091,001,14-03-2010,1020,978,1359,,,,,,
B32F0091,001,15-03-2010,1019,977,1360,,,,,,
B32F0091,001,16-03-2010,1020,978,1359,,,,,,
B32F0091,001,17-03-2010,1019,977,1360,,,,,,
B32F0091,001,18-03-2010,1019,977,1360,,,,,,
B32F0091,001,19-03-2010,1018,976,1361,,,,,,
B32F0091,001,20-03-2010,1020,978,1359,,,,,,
B32F0091,001,21-03-2010,1018,976,1361,,,,,,
B32F0091,001,22-03-2010,1016,974,1363,,,,,,
B32F0091,001,23-03-2010,1017,975,1362,,,,,,
B32F0091,001,24-03-2010,1014,972,1365,,,,,,
B32F0091,001,25-03-2010,1014,972,1365,,,,,,
B32F0091,001,26-03-2010,1015,973,1364,,,,,,
B32F0091,001,27-03-2010,1016,974,1363,,,,,,
B32F0091,001,28-03-2010,1013,971,1366,,,,,,
B32F0091,001,29-03-2010,1013,971,1366,,,,,,
B32F0091,001,30-03-2010,1013,971,1366,,,,,,
B32F0091,001,31-03-2010,1012,970,1367,,,,,,
B32F0091,001,01-04-2010,1013,971,1366,,,,,,
B32F0091,001,02-04-2010,1012,970,1367,,,,,,
B32F0091,001,03-04-2010,1011,969,1368,,,,,,
B32F0091,001,04-04-2010,1010,968,1369,,,,,,
B32F0091,001,05-04-2010,1011,969,1368,,,,,,
B32F0091,001,06-04-2010,1011,969,1368,,,,,,
B32F0091,001,07-04-2010,1009,967,1370,,,,,,
B32F0091,001,08-04-2010,1010,968,1369,,,,,,
B32F0091,001,09-04-2010,1009,967,1370,,,,,,
B32F0091,001,10-04-2010,1010,968,1369,,,,,,
B32F0091,001,11-04-2010,1008,966,1371,,,,,,
B32F0091,001,12-04-2010,1005,963,1374,,,,,,
B32F0091,001,13-04-2010,1005,963,1374,,,,,,
B32F0091,001,14-04-2010,1006,964,1373,,,,,,
B32F0091,001,15-04-2010,1004,962,1375,,,,,,
B32F0091,001,16-04-2010,1005,963,1374,,,,,,
B32F0091,001,17-04-2010,1003,961,1376,,,,,,
B32F0091,001,18-04-2010,1003,961,1376,,,,,,
B32F0091,001,19-04-2010,1006,964,1373,,,,,,
B32F0091,001,20-04-2010,1002,960,1377,,,,,,
B32F0091,001,21-04-2010,1003,961,1376,,,,,,
B32F0091,001,22-04-2010,1000,958,1379,,,,,,
B32F0091,001,23-04-2010,1001,959,1378,,,,,,
B32F0091,001,24-04-2010,1002,960,1377,,,,,,
B32F0091,001,25-04-2010,1000,958,1379,,,,,,
B32F0091,001,26-04-2010,1001,959,1378,,,,,,
B32F0091,001,27-04-2010,999,957,1380,,,,,,
B32F0091,001,28-04-2010,998,956,1381,,,,,,
B32F0091,001,29-04-2010,998,956,1381,,,,,,
B32F0091,001,30-04-2010,999,957,1380,,,,,,
B32F0091,001,01-05-2010,997,955,1382,,,,,,
B32F0091,001,02-05-2010,999,957,1380,,,,,,
B32F0091,001,03-05-2010,997,955,1382,,,,,,
B32F0091,001,04-05-2010,996,954,1383,,,,,,
B32F0091,001,05-05-2010,997,955,1382,,,,,,
B32F0091,001,06-05-2010,995,953,1384,,,,,,
B32F0091,001,07-05-2010,995,953,1384,,,,,,
B32F0091,001,08-05-2010,995,953,1384,,,,,,
B32F0091,001,09-05-2010,994,952,1385,,,,,,
B32F0091,001,10-05-2010,994,952,1385,,,,,,
B32F0091,001,11-05-2010,993,951,1386,,,,,,
B32F0091,001,12-05-2010,995,953,1384,,,,,,
B32F0091,001,13-05-2010,993,951,1386,,,,,,
B32F0091,001,14-05-2010,992,950,1387,,,,,,
B32F0091,001,15-05-2010,992,950,1387,,,,,,
B32F0091,001,16-05-2010,992,950,1387,,,,,,
B32F0091,001,17-05-2010,994,952,1385,,,,,,
B32F0091,001,18-05-2010,993,951,1386,,,,,,
B32F0091,001,19-05-2010,992,950,1387,,,,,,
B32F0091,001,20-05-2010,993,951,1386,,,,,,
B32F0091,001,21-05-2010,992,950,1387,,,,,,
B32F0091,001,22-05-2010,992,950,1387,,,,,,
B32F0091,001,23-05-2010,992,950,1387,,,,,,
B32F0091,001,24-05-2010,995,953,1384,,,,,,
B32F0091,001,25-05-2010,992,950,1387,,,,,,
B32F0091,001,26-05-2010,993,951,1386,,,,,,
B32F0091,001,27-05-2010,992,950,1387,,,,,,
B32F0091,001,28-05-2010,993,951,1386,,,,,,
B32F0091,001,29-05-2010,993,951,1386,,,,,,
B32F0091,001,30-05-2010,992,950,1387,,,,,,
B32F0091,001,31-05-2010,994,952,1385,,,,,,
B32F0091,001,01-06-2010,993,951,1386,,,,,,
B32F0091,001,02-06-2010,993,951,1386,,,,,,
B32F0091,001,03-06-2010,993,951,1386,,,,,,
B32F0091,001,04-06-2010,993,951,1386,,,,,,
B32F0091,001,05-06-2010,993,951,1386,,,,,,
B32F0091,001,06-06-2010,993,951,1386,,,,,,
B32F0091,001,07-06-2010,993,951,1386,,,,,,
B32F0091,001,08-06-2010,992,950,1387,,,,,,
B32F0091,001,09-06-2010,994,952,1385,,,,,,
B32F0091,001,10-06-2010,994,952,1385,,,,,,
B32F0091,001,11-06-2010,995,953,1384,,,,,,
B32F0091,001,12-06-2010,995,953,1384,,,,,,
B32F0091,001,13-06-2010,996,954,1383,,,,,,
B32F0091,001,14-06-2010,995,953,1384,,,,,,
B32F0091,001,15-06-2010,996,954,1383,,,,,,
B32F0091,001,16-06-2010,994,952,1385,,,,,,
B32F0091,001,17-06-2010,995,953,1384,,,,,,
B32F0091,001,18-06-2010,996,954,1383,,,,,,
B32F0091,001,19-06-2010,995,953,1384,,,,,,
B32F0091,001,20-06-2010,996,954,1383,,,,,,
B32F0091,001,21-06-2010,997,955,1382,,,,,,
B32F0091,001,22-06-2010,996,954,1383,,,,,,
B32F0091,001,23-06-2010,995,953,1384,,,,,,
B32F0091,001,24-06-2010,995,953,1384,,,,,,
B32F0091,001,25-06-2010,995,953,1384,,,,,,
B32F0091,001,26-06-2010,996,954,1383,,,,,,
B32F0091,001,27-06-2010,995,953,1384,,,,,,
B32F0091,001,28-06-2010,997,955,1382,,,,,,
B32F0091,001,29-06-2010,997,955,1382,,,,,,
B32F0091,001,30-06-2010,997,955,1382,,,,,,
B32F0091,001,01-07-2010,997,955,1382,,,,,,
B32F0091,001,02-07-2010,998,956,1381,,,,,,
B32F0091,001,03-07-2010,998,956,1381,,,,,,
B32F0091,001,04-07-2010,999,957,1380,,,,,,
B32F0091,001,05-07-2010,999,957,1380,,,,,,
B32F0091,001,06-07-2010,1000,958,1379,,,,,,
B32F0091,001,07-07-2010,1000,958,1379,,,,,,
B32F0091,001,08-07-2010,1002,960,1377,,,,,,
B32F0091,001,09-07-2010,1001,959,1378,,,,,,
B32F0091,001,10-07-2010,1002,960,1377,,,,,,
B32F0091,001,11-07-2010,1003,961,1376,,,,,,
B32F0091,001,12-07-2010,1003,961,1376,,,,,,
B32F0091,001,13-07-2010,1003,961,1376,,,,,,
B32F0091,001,14-07-2010,1003,961,1376,,,,,,
B32F0091,001,15-07-2010,1003,961,1376,,,,,,
B32F0091,001,16-07-2010,1004,962,1375,,,,,,
B32F0091,001,17-07-2010,1004,962,1375,,,,,,
B32F0091,001,18-07-2010,1005,963,1374,,,,,,
B32F0091,001,19-07-2010,1004,962,1375,,,,,,
B32F0091,001,20-07-2010,1004,962,1375,,,,,,
B32F0091,001,21-07-2010,1004,962,1375,,,,,,
B32F0091,001,22-07-2010,1005,963,1374,,,,,,
B32F0091,001,23-07-2010,1004,962,1375,,,,,,
B32F0091,001,24-07-2010,1005,963,1374,,,,,,
B32F0091,001,25-07-2010,1004,962,1375,,,,,,
B32F0091,001,26-07-2010,1005,963,1374,,,,,,
B32F0091,001,27-07-2010,1005,963,1374,,,,,,
B32F0091,001,28-07-2010,1005,963,1374,,,,,,
B32F0091,001,29-07-2010,1006,964,1373,,,,,,
B32F0091,001,30-07-2010,1007,965,1372,,,,,,
B32F0091,001,31-07-2010,1006,964,1373,,,,,,
B32F0091,001,01-08-2010,1007,965,1372,,,,,,
B32F0091,001,02-08-2010,1006,964,1373,,,,,,
B32F0091,001,03-08-2010,1008,966,1371,,,,,,
B32F0091,001,04-08-2010,1007,965,1372,,,,,,
B32F0091,001,05-08-2010,1007,965,1372,,,,,,
B32F0091,001,06-08-2010,1007,965,1372,,,,,,
B32F0091,001,07-08-2010,1007,965,1372,,,,,,
B32F0091,001,08-08-2010,1007,965,1372,,,,,,
B32F0091,001,09-08-2010,1007,965,1372,,,,,,
B32F0091,001,10-08-2010,1008,966,1371,,,,,,
B32F0091,001,11-08-2010,1008,966,1371,,,,,,
B32F0091,001,12-08-2010,1008,966,1371,,,,,,
B32F0091,001,13-08-2010,1008,966,1371,,,,,,
B32F0091,001,14-08-2010,1008,966,1371,,,,,,
B32F0091,001,15-08-2010,1008,966,1371,,,,,,
B32F0091,001,16-08-2010,1009,967,1370,,,,,,
B32F0091,001,17-08-2010,,,,D,,,,,
B32F0091,001,18-08-2010,1009,967,1370,,,,,,
B32F0091,001,19-08-2010,1010,968,1369,,,,,,
B32F0091,001,20-08-2010,1010,968,1369,,,,,,
B32F0091,001,21-08-2010,1012,970,1367,,,,,,
B32F0091,001,22-08-2010,1011,969,1368,,,,,,
B32F0091,001,23-08-2010,1010,968,1369,,,,,,
B32F0091,001,24-08-2010,1010,968,1369,,,,,,
B32F0091,001,25-08-2010,1011,969,1368,,,,,,
B32F0091,001,26-08-2010,1011,969,1368,,,,,,
B32F0091,001,27-08-2010,1010,968,1369,,,,,,
B32F0091,001,28-08-2010,1011,969,1368,,,,,,
B32F0091,001,29-08-2010,1011,969,1368,,,,,,
B32F0091,001,30-08-2010,1012,970,1367,,,,,,
B32F0091,001,31-08-2010,1010,968,1369,,,,,,
B32F0091,001,01-09-2010,1010,968,1369,,,,,,
B32F0091,001,02-09-2010,1010,968,1369,,,,,,
B32F0091,001,03-09-2010,1009,967,1370,,,,,,
B32F0091,001,04-09-2010,1010,968,1369,,,,,,
B32F0091,001,05-09-2010,1010,968,1369,,,,,,
B32F0091,001,06-09-2010,1008,966,1371,,,,,,
B32F0091,001,07-09-2010,1008,966,1371,,,,,,
B32F0091,001,08-09-2010,1007,965,1372,,,,,,
B32F0091,001,09-09-2010,1008,966,1371,,,,,,
B32F0091,001,10-09-2010,1007,965,1372,,,,,,
B32F0091,001,11-09-2010,1006,964,1373,,,,,,
B32F0091,001,12-09-2010,1005,963,1374,,,,,,
B32F0091,001,13-09-2010,1003,961,1376,,,,,,
B32F0091,001,14-09-2010,1003,961,1376,,,,,,
B32F0091,001,15-09-2010,1001,959,1378,,,,,,
B32F0091,001,16-09-2010,1002,960,1377,,,,,,
B32F0091,001,17-09-2010,1001,959,1378,,,,,,
B32F0091,001,18-09-2010,1000,958,1379,,,,,,
B32F0091,001,19-09-2010,999,957,1380,,,,,,
B32F0091,001,20-09-2010,998,956,1381,,,,,,
B32F0091,001,21-09-2010,997,955,1382,,,,,,
B32F0091,001,22-09-2010,996,954,1383,,,,,,
B32F0091,001,23-09-2010,996,954,1383,,,,,,
B32F0091,001,24-09-2010,995,953,1384,,,,,,
B32F0091,001,25-09-2010,995,953,1384,,,,,,
B32F0091,001,26-09-2010,996,954,1383,,,,,,
B32F0091,001,27-09-2010,994,952,1385,,,,,,
B32F0091,001,28-09-2010,995,953,1384,,,,,,
B32F0091,001,29-09-2010,994,952,1385,,,,,,
B32F0091,001,30-09-2010,994,952,1385,,,,,,
B32F0091,001,01-10-2010,994,952,1385,,,,,,
B32F0091,001,02-10-2010,993,951,1386,,,,,,
B32F0091,001,03-10-2010,993,951,1386,,,,,,
B32F0091,001,04-10-2010,993,951,1386,,,,,,
B32F0091,001,05-10-2010,992,950,1387,,,,,,
B32F0091,001,06-10-2010,992,950,1387,,,,,,
B32F0091,001,07-10-2010,992,950,1387,,,,,,
B32F0091,001,08-10-2010,991,949,1388,,,,,,
B32F0091,001,09-10-2010,992,950,1387,,,,,,
B32F0091,001,10-10-2010,990,948,1389,,,,,,
B32F0091,001,11-10-2010,991,949,1388,,,,,,
B32F0091,001,12-10-2010,990,948,1389,,,,,,
B32F0091,001,13-10-2010,989,947,1390,,,,,,
B32F0091,001,14-10-2010,989,947,1390,,,,,,
B32F0091,001,15-10-2010,990,948,1389,,,,,,
B32F0091,001,16-10-2010,991,949,1388,,,,,,
B32F0091,001,17-10-2010,990,948,1389,,,,,,
B32F0091,001,18-10-2010,989,947,1390,,,,,,
B32F0091,001,19-10-2010,991,949,1388,,,,,,
B32F0091,001,20-10-2010,990,948,1389,,,,,,
B32F0091,001,21-10-2010,991,949,1388,,,,,,
B32F0091,001,22-10-2010,990,948,1389,,,,,,
B32F0091,001,23-10-2010,990,948,1389,,,,,,
B32F0091,001,24-10-2010,990,948,1389,,,,,,
B32F0091,001,25-10-2010,990,948,1389,,,,,,
B32F0091,001,26-10-2010,989,947,1390,,,,,,
B32F0091,001,27-10-2010,989,947,1390,,,,,,
B32F0091,001,28-10-2010,988,946,1391,,,,,,
B32F0091,001,29-10-2010,988,946,1391,,,,,,
B32F0091,001,30-10-2010,989,947,1390,,,,,,
B32F0091,001,31-10-2010,988,946,1391,,,,,,
B32F0091,001,01-11-2010,988,946,1391,,,,,,
